0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
99.68641,27.343146,44.1369234,23.5777525,33.2603781,40.5004266,107.8145771,55.2095839,36.8160583,104.9355622,20.9701848,30.8933929,37.8890873,85.6699083,24.0082608,102.7237233,49.5423612,29.4455698,84.3654981,34.1910743
12.3628106,43.9918886,47.2366659,49.7935785,38.5590252,50.4327774,110.7796022,61.208428,64.2126995,110.4682411,35.704422,103.054238,52.4887933,27.8051645,38.9892587,109.9907962,63.0413474,38.3946804,33.130987,43.2572187
27.461046,57.1748839,48.6196052,54.6766633,40.8920035,59.7992817,113.9301415,71.642713,77.5799204,116.4836037,87.2004302,5.0684593,86.1848808,52.2358846,42.2049273,117.1402106,74.3238265,49.110123,82.4102074,52.3904191
44.309612,71.6066554,54.9033596,77.0259595,50.0750405,71.0811524,116.8797991,75.3094009,102.9597206,21.5471503,103.3992136,36.2976553,27.7457436,61.8682687,48.3382927,13.2125554,3.1828714,61.5260132,21.9965729,63.0891093
57.1755581,86.1047541,59.0861701,84.006622,59.7069575,5.6877738,119.7634738,79.4422744,116.4898432,36.130506,9.6982374,61.2990343,52.394233,71.7344494,61.0539095,23.8463686,23.0627541,76.1085397,33.9798493,71.0386884
71.7076603,99.6376418,64.3685498,18.0082177,70.9560186,10.604899,123.0772568,83.4089953,133.2906053,43.5121738,19.979745,101.3275198,62.1933608,85.8998114,117.616038,36.378535,37.8315865,20.3076079,43.3779013,83.0863611
86.1240636,27.7459515,76.584618,31.9061209,5.742297,22.5877047,127.3613186,87.2081976,21.3089218,49.4115585,35.5287318,19.8541061,71.7587458,28.1615065,12.8873532,41.6936342,49.1809889,36.6221122,52.4113397,27.2526832
99.5386948,43.9470938,83.8504792,43.8214449,10.3079328,24.9197357,132.2953811,89.2575329,32.7748357,63.594103,65.6103424,35.6856852,85.6078046,32.0588676,24.4020938,45.9106724,62.1798671,47.9878159,58.6267401,33.2850025
12.4864003,87.2398249,18.6405014,49.637378,15.2412145,33.1862161,133.927821,92.3737021,38.3251561,74.6761116,86.5747144,60.5522313,27.9624122,37.7217728,31.6848258,52.142741,76.5936218,63.0373408,68.509751,43.4175837
27.3175905,101.0591253,49.8685564,54.603614,22.6737671,38.4177021,138.4105072,96.1221168,63.5888935,96.6411724,94.8568522,65.3833155,38.6453213,52.7078016,46.1511236,58.6589939,19.4790733,73.7191292,87.1744673,52.7003086
43.6863915,12.3457158,59.6700411,58.888165,30.5213223,40.3511817,6.5363438,98.8732208,75.8880509,103.1405834,101.5074499,87.3980681,52.4104746,56.8936215,60.5832338,64.892541,36.4267073,23.8357837,34.2448094,75.0649533
